YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,WHEELS_OFF,WHEELS_ON,CRS_ARR_TIME,ARR_TIME,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,
2018,1,2,15,4,2018-02-15,B6,20409,B6,N570JB,406,12954,1295406,32575,LGB,"Long Beach, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,832,823,-9,835,1118,1116,1126,0,,0,164,183,163,1,965,,,,,,
2018,1,2,15,4,2018-02-15,B6,20409,B6,N784JB,407,14747,1474703,30559,SEA,"Seattle, WA",12954,1295406,32575,LGB,"Long Beach, CA",CA,1756,1749,-7,1803,2001,2028,2004,0,,0,152,135,118,1,965,,,,,,
2018,1,2,15,4,2018-02-15,B6,20409,B6,N976JB,498,14747,1474703,30559,SEA,"Seattle, WA",10721,1072102,30721,BOS,"Boston, MA",MA,2356,30,34,46,805,805,819,0,,0,309,289,259,1,2496,,,,,,
2018,1,2,15,4,2018-02-15,B6,20409,B6,N982JB,597,10721,1072102,30721,BOS,"Boston, MA",14747,1474703,30559,SEA,"Seattle, WA",WA,902,901,-1,923,1227,1229,1237,0,,0,387,396,364,1,2496,,,,,,
2018,1,2,15,4,2018-02-15,B6,20409,B6,N982JB,598,14747,1474703,30559,SEA,"Seattle, WA",10721,1072102,30721,BOS,"Boston, MA",MA,1419,1412,-7,1428,2145,2228,2154,0,,0,309,282,257,1,2496,,,,,,
2018,1,2,15,4,2018-02-15,B6,20409,B6,N784JB,1006,12954,1295406,32575,LGB,"Long Beach, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1430,1425,-5,1436,1658,1715,1702,0,,0,165,157,142,1,965,,,,,,
2018,1,2,15,4,2018-02-15,B6,20409,B6,N570JB,1007,14747,1474703,30559,SEA,"Seattle, WA",12954,1295406,32575,LGB,"Long Beach, CA",CA,1156,1215,19,1230,1426,1433,1430,0,,0,157,135,116,1,965,,,,,,
2018,1,2,16,5,2018-02-16,B6,20409,B6,N942JB,197,10721,1072102,30721,BOS,"Boston, MA",14747,1474703,30559,SEA,"Seattle, WA",WA,1918,1912,-6,1938,2254,2246,2308,0,,0,388,416,376,1,2496,0,0,22,0,0,
2018,1,2,16,5,2018-02-16,B6,20409,B6,N589JB,263,12478,1247805,31703,JFK,"New York, NY",14747,1474703,30559,SEA,"Seattle, WA",WA,1803,1805,2,1841,2202,2126,2213,0,,0,383,428,381,1,2422,2,0,45,0,0,
2018,1,2,16,5,2018-02-16,B6,20409,B6,N589JB,264,14747,1474703,30559,SEA,"Seattle, WA",12478,1247805,31703,JFK,"New York, NY",NY,2216,2303,47,2316,627,629,633,0,,0,313,270,251,1,2422,,,,,,
2018,1,2,16,5,2018-02-16,B6,20409,B6,N639JB,406,12954,1295406,32575,LGB,"Long Beach, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,832,826,-6,837,1119,1116,1124,0,,0,164,178,162,1,965,,,,,,
2018,1,2,16,5,2018-02-16,B6,20409,B6,N634JB,407,14747,1474703,30559,SEA,"Seattle, WA",12954,1295406,32575,LGB,"Long Beach, CA",CA,1756,1836,40,1853,2049,2028,2053,0,,0,152,137,116,1,965,2,0,0,0,23,
2018,1,2,16,5,2018-02-16,B6,20409,B6,N942JB,498,14747,1474703,30559,SEA,"Seattle, WA",10721,1072102,30721,BOS,"Boston, MA",MA,2356,15,19,26,741,805,746,0,,0,309,271,255,1,2496,,,,,,
2018,1,2,16,5,2018-02-16,B6,20409,B6,N985JB,597,10721,1072102,30721,BOS,"Boston, MA",14747,1474703,30559,SEA,"Seattle, WA",WA,902,858,-4,918,1244,1229,1301,0,,0,387,423,386,1,2496,0,0,32,0,0,
2018,1,2,16,5,2018-02-16,B6,20409,B6,N985JB,598,14747,1474703,30559,SEA,"Seattle, WA",10721,1072102,30721,BOS,"Boston, MA",MA,1339,1408,29,1424,2145,2149,2152,0,,0,310,284,261,1,2496,,,,,,
2018,1,2,16,5,2018-02-16,B6,20409,B6,N634JB,1006,12954,1295406,32575,LGB,"Long Beach, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1430,1505,35,1514,1744,1715,1752,0,,0,165,167,150,1,965,0,0,2,0,35,
2018,1,2,16,5,2018-02-16,B6,20409,B6,N639JB,1007,14747,1474703,30559,SEA,"Seattle, WA",12954,1295406,32575,LGB,"Long Beach, CA",CA,1156,1212,16,1247,1446,1433,1449,0,,0,157,157,119,1,965,8,0,0,0,8,
2018,1,2,17,6,2018-02-17,B6,20409,B6,N935JB,197,10721,1072102,30721,BOS,"Boston, MA",14747,1474703,30559,SEA,"Seattle, WA",WA,1918,1914,-4,1930,2242,2246,2307,0,,0,388,413,372,1,2496,0,0,21,0,0,
2018,1,2,17,6,2018-02-17,B6,20409,B6,N635JB,263,12478,1247805,31703,JFK,"New York, NY",14747,1474703,30559,SEA,"Seattle, WA",WA,1803,1803,0,1850,2209,2126,2214,0,,0,383,431,379,1,2422,0,0,48,0,0,
2018,1,2,17,6,2018-02-17,B6,20409,B6,N635JB,264,14747,1474703,30559,SEA,"Seattle, WA",12478,1247805,31703,JFK,"New York, NY",NY,2216,2302,46,2315,619,629,634,0,,0,313,272,244,1,2422,,,,,,
2018,1,2,17,6,2018-02-17,B6,20409,B6,N708JB,406,12954,1295406,32575,LGB,"Long Beach, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,832,839,7,849,1117,1116,1126,0,,0,164,167,148,1,965,,,,,,
2018,1,2,17,6,2018-02-17,B6,20409,B6,N705JB,407,14747,1474703,30559,SEA,"Seattle, WA",12954,1295406,32575,LGB,"Long Beach, CA",CA,1756,1820,24,1840,2044,2028,2047,0,,0,152,147,124,1,965,19,0,0,0,0,
2018,1,2,17,6,2018-02-17,B6,20409,B6,N935JB,498,14747,1474703,30559,SEA,"Seattle, WA",10721,1072102,30721,BOS,"Boston, MA",MA,2356,31,35,47,755,805,800,0,,0,309,269,248,1,2496,,,,,,
2018,1,2,17,6,2018-02-17,B6,20409,B6,N705JB,1006,12954,1295406,32575,LGB,"Long Beach, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1430,1427,-3,1436,1653,1715,1704,0,,0,165,157,137,1,965,,,,,,
2018,1,2,17,6,2018-02-17,B6,20409,B6,N708JB,1007,14747,1474703,30559,SEA,"Seattle, WA",12954,1295406,32575,LGB,"Long Beach, CA",CA,1156,1220,24,1251,1502,1433,1504,0,,0,157,164,131,1,965,14,0,7,0,10,
2018,1,2,18,7,2018-02-18,B6,20409,B6,N983JB,197,10721,1072102,30721,BOS,"Boston, MA",14747,1474703,30559,SEA,"Seattle, WA",WA,1918,1954,36,2010,2322,2246,2332,0,,0,388,398,372,1,2496,0,0,10,0,36,
2018,1,2,18,7,2018-02-18,B6,20409,B6,N763JB,263,12478,1247805,31703,JFK,"New York, NY",14747,1474703,30559,SEA,"Seattle, WA",WA,1803,1804,1,1817,2126,2126,2135,0,,0,383,391,369,1,2422,,,,,,
2018,1,2,18,7,2018-02-18,B6,20409,B6,N763JB,264,14747,1474703,30559,SEA,"Seattle, WA",12478,1247805,31703,JFK,"New York, NY",NY,2216,2232,16,2245,618,629,623,0,,0,313,291,273,1,2422,,,,,,
2018,1,2,18,7,2018-02-18,B6,20409,B6,N827JB,406,12954,1295406,32575,LGB,"Long Beach, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,832,821,-11,832,1053,1116,1102,0,,0,164,161,141,1,965,,,,,,
2018,1,2,18,7,2018-02-18,B6,20409,B6,N705JB,407,14747,1474703,30559,SEA,"Seattle, WA",12954,1295406,32575,LGB,"Long Beach, CA",CA,1756,1925,89,1937,2144,2028,2147,0,,0,152,142,127,1,965,1,0,0,0,78,
2018,1,2,18,7,2018-02-18,B6,20409,B6,N983JB,498,14747,1474703,30559,SEA,"Seattle, WA",10721,1072102,30721,BOS,"Boston, MA",MA,2356,40,44,50,821,805,833,0,,0,309,293,271,1,2496,5,0,0,0,23,
2018,1,2,18,7,2018-02-18,B6,20409,B6,N947JB,597,10721,1072102,30721,BOS,"Boston, MA",14747,1474703,30559,SEA,"Seattle, WA",WA,902,900,-2,953,1334,1229,1347,0,,0,387,467,401,1,2496,0,0,78,0,0,
2018,1,2,18,7,2018-02-18,B6,20409,B6,N947JB,598,14747,1474703,30559,SEA,"Seattle, WA",10721,1072102,30721,BOS,"Boston, MA",MA,1339,1446,67,1503,2232,2149,2239,0,,0,310,293,269,1,2496,0,0,0,0,50,
2018,1,2,18,7,2018-02-18,B6,20409,B6,N705JB,1006,12954,1295406,32575,LGB,"Long Beach, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1430,1613,103,1623,1835,1715,1844,0,,0,165,151,132,1,965,6,0,0,0,83,
2018,1,2,18,7,2018-02-18,B6,20409,B6,N827JB,1007,14747,1474703,30559,SEA,"Seattle, WA",12954,1295406,32575,LGB,"Long Beach, CA",CA,1156,1149,-7,1206,1417,1433,1421,0,,0,157,152,131,1,965,,,,,,
2018,1,2,19,1,2018-02-19,B6,20409,B6,N990JB,197,10721,1072102,30721,BOS,"Boston, MA",14747,1474703,30559,SEA,"Seattle, WA",WA,1918,1920,2,1944,2250,2246,2301,0,,0,388,401,366,1,2496,2,0,13,0,0,
2018,1,2,19,1,2018-02-19,B6,20409,B6,N612JB,263,12478,1247805,31703,JFK,"New York, NY",14747,1474703,30559,SEA,"Seattle, WA",WA,1803,1751,-12,1808,2059,2126,2108,0,,0,383,377,351,1,2422,,,,,,
2018,1,2,19,1,2018-02-19,B6,20409,B6,N612JB,264,14747,1474703,30559,SEA,"Seattle, WA",12478,1247805,31703,JFK,"New York, NY",NY,2216,2219,3,2234,628,629,638,0,,0,313,319,294,1,2422,,,,,,
2018,1,2,19,1,2018-02-19,B6,20409,B6,N665JB,406,12954,1295406,32575,LGB,"Long Beach, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,832,823,-9,840,1107,1116,1117,0,,0,164,174,147,1,965,,,,,,
2018,1,2,19,1,2018-02-19,B6,20409,B6,N715JB,407,14747,1474703,30559,SEA,"Seattle, WA",12954,1295406,32575,LGB,"Long Beach, CA",CA,1756,1758,2,1811,2008,2028,2011,0,,0,152,133,117,1,965,,,,,,
2018,1,2,19,1,2018-02-19,B6,20409,B6,N990JB,498,14747,1474703,30559,SEA,"Seattle, WA",10721,1072102,30721,BOS,"Boston, MA",MA,2356,2354,-2,9,747,805,755,0,,0,309,301,278,1,2496,,,,,,
2018,1,2,19,1,2018-02-19,B6,20409,B6,N989JB,597,10721,1072102,30721,BOS,"Boston, MA",14747,1474703,30559,SEA,"Seattle, WA",WA,902,859,-3,917,1233,1229,1240,0,,0,387,401,376,1,2496,,,,,,
2018,1,2,19,1,2018-02-19,B6,20409,B6,N989JB,598,14747,1474703,30559,SEA,"Seattle, WA",10721,1072102,30721,BOS,"Boston, MA",MA,1339,1336,-3,1352,2127,2149,2134,0,,0,310,298,275,1,2496,,,,,,
2018,1,2,19,1,2018-02-19,B6,20409,B6,N715JB,1006,12954,1295406,32575,LGB,"Long Beach, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1430,1428,-2,1438,1701,1715,1708,0,,0,165,160,143,1,965,,,,,,
2018,1,2,19,1,2018-02-19,B6,20409,B6,N665JB,1007,14747,1474703,30559,SEA,"Seattle, WA",12954,1295406,32575,LGB,"Long Beach, CA",CA,1156,1157,1,1214,1419,1433,1422,0,,0,157,145,125,1,965,,,,,,
2018,1,2,20,2,2018-02-20,B6,20409,B6,N947JB,197,10721,1072102,30721,BOS,"Boston, MA",14747,1474703,30559,SEA,"Seattle, WA",WA,1918,1915,-3,1938,2233,2246,2246,0,,0,388,391,355,1,2496,,,,,,
2018,1,2,20,2,2018-02-20,B6,20409,B6,N625JB,263,12478,1247805,31703,JFK,"New York, NY",14747,1474703,30559,SEA,"Seattle, WA",WA,1803,1802,-1,1824,2117,2126,2126,0,,0,383,384,353,1,2422,,,,,,
2018,1,2,20,2,2018-02-20,B6,20409,B6,N625JB,264,14747,1474703,30559,SEA,"Seattle, WA",12478,1247805,31703,JFK,"New York, NY",NY,2216,2219,3,2233,616,629,624,0,,0,313,305,283,1,2422,,,,,,
2018,1,2,20,2,2018-02-20,B6,20409,B6,N793JB,406,12954,1295406,32575,LGB,"Long Beach, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,832,824,-8,836,1055,1116,1107,0,,0,164,163,139,1,965,,,,,,
2018,1,2,20,2,2018-02-20,B6,20409,B6,N834JB,407,14747,1474703,30559,SEA,"Seattle, WA",12954,1295406,32575,LGB,"Long Beach, CA",CA,1756,1806,10,1816,2025,2028,2028,0,,0,152,142,129,1,965,,,,,,
2018,1,2,20,2,2018-02-20,B6,20409,B6,N947JB,498,14747,1474703,30559,SEA,"Seattle, WA",10721,1072102,30721,BOS,"Boston, MA",MA,2356,2342,-14,2352,720,805,727,0,,0,309,285,268,1,2496,,,,,,
2018,1,2,1,4,2018-02-01,B6,20409,B6,N524JB,197,10721,1072102,30721,BOS,"Boston, MA",14747,1474703,30559,SEA,"Seattle, WA",WA,1921,1913,-8,1928,2228,2249,2235,0,,0,388,382,360,1,2496,,,,,,
2018,1,2,1,4,2018-02-01,B6,20409,B6,N605JB,263,12478,1247805,31703,JFK,"New York, NY",14747,1474703,30559,SEA,"Seattle, WA",WA,1738,1740,2,1805,2053,2059,2101,0,,0,381,381,348,1,2422,,,,,,
2018,1,2,1,4,2018-02-01,B6,20409,B6,N605JB,264,14747,1474703,30559,SEA,"Seattle, WA",12478,1247805,31703,JFK,"New York, NY",NY,2150,2150,0,2204,529,559,533,0,,0,309,283,265,1,2422,,,,,,
2018,1,2,1,4,2018-02-01,B6,20409,B6,N651JB,406,12954,1295406,32575,LGB,"Long Beach, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,805,905,60,916,1132,1049,1139,0,,0,164,154,136,1,965,50,0,0,0,0,
2018,1,2,1,4,2018-02-01,B6,20409,B6,N510JB,407,14747,1474703,30559,SEA,"Seattle, WA",12954,1295406,32575,LGB,"Long Beach, CA",CA,1756,1811,15,1831,2034,2028,2039,0,,0,152,148,123,1,965,,,,,,
2018,1,2,1,4,2018-02-01,B6,20409,B6,N524JB,498,14747,1474703,30559,SEA,"Seattle, WA",10721,1072102,30721,BOS,"Boston, MA",MA,2339,2332,-7,2345,716,749,722,0,,0,310,290,271,1,2496,,,,,,
2018,1,2,1,4,2018-02-01,B6,20409,B6,N633JB,597,10721,1072102,30721,BOS,"Boston, MA",14747,1474703,30559,SEA,"Seattle, WA",WA,859,859,0,917,1208,1226,1224,0,,0,387,385,351,1,2496,,,,,,
2018,1,2,1,4,2018-02-01,B6,20409,B6,N633JB,598,14747,1474703,30559,SEA,"Seattle, WA",10721,1072102,30721,BOS,"Boston, MA",MA,1316,1318,2,1336,2053,2126,2057,0,,0,310,279,257,1,2496,,,,,,
2018,1,2,1,4,2018-02-01,B6,20409,B6,N510JB,1006,12954,1295406,32575,LGB,"Long Beach, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1431,1424,-7,1440,1704,1716,1715,0,,0,165,171,144,1,965,,,,,,
2018,1,2,1,4,2018-02-01,B6,20409,B6,N651JB,1007,14747,1474703,30559,SEA,"Seattle, WA",12954,1295406,32575,LGB,"Long Beach, CA",CA,1131,1218,47,1234,1437,1407,1440,0,,0,156,142,123,1,965,0,0,0,0,33,
2018,1,2,2,5,2018-02-02,B6,20409,B6,N569JB,197,10721,1072102,30721,BOS,"Boston, MA",14747,1474703,30559,SEA,"Seattle, WA",WA,1921,1921,0,1943,2246,2249,2253,0,,0,388,392,363,1,2496,,,,,,
2018,1,2,2,5,2018-02-02,B6,20409,B6,N834JB,263,12478,1247805,31703,JFK,"New York, NY",14747,1474703,30559,SEA,"Seattle, WA",WA,1738,1731,-7,1802,2105,2059,2113,0,,0,381,402,363,1,2422,,,,,,
2018,1,2,2,5,2018-02-02,B6,20409,B6,N834JB,264,14747,1474703,30559,SEA,"Seattle, WA",12478,1247805,31703,JFK,"New York, NY",NY,2150,2209,19,2222,546,559,552,0,,0,309,283,264,1,2422,,,,,,
2018,1,2,2,5,2018-02-02,B6,20409,B6,N793JB,407,14747,1474703,30559,SEA,"Seattle, WA",12954,1295406,32575,LGB,"Long Beach, CA",CA,1756,1755,-1,1808,2007,2028,2011,0,,0,152,136,119,1,965,,,,,,
2018,1,2,2,5,2018-02-02,B6,20409,B6,N569JB,498,14747,1474703,30559,SEA,"Seattle, WA",10721,1072102,30721,BOS,"Boston, MA",MA,2339,2337,-2,2350,711,749,719,0,,0,310,282,261,1,2496,,,,,,
2018,1,2,2,5,2018-02-02,B6,20409,B6,N612JB,597,10721,1072102,30721,BOS,"Boston, MA",14747,1474703,30559,SEA,"Seattle, WA",WA,859,936,37,952,1252,1226,1303,0,,0,387,387,360,1,2496,37,0,0,0,0,
2018,1,2,2,5,2018-02-02,B6,20409,B6,N612JB,598,14747,1474703,30559,SEA,"Seattle, WA",10721,1072102,30721,BOS,"Boston, MA",MA,1316,1401,45,1432,2157,2126,2204,0,,0,310,303,265,1,2496,7,0,0,0,31,
2018,1,2,2,5,2018-02-02,B6,20409,B6,N793JB,1006,12954,1295406,32575,LGB,"Long Beach, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1431,1430,-1,1440,1703,1716,1709,0,,0,165,159,143,1,965,,,,,,
2018,1,2,3,6,2018-02-03,B6,20409,B6,N809JB,197,10721,1072102,30721,BOS,"Boston, MA",14747,1474703,30559,SEA,"Seattle, WA",WA,1921,1914,-7,1934,2251,2249,2258,0,,0,388,404,377,1,2496,,,,,,
2018,1,2,3,6,2018-02-03,B6,20409,B6,N635JB,263,12478,1247805,31703,JFK,"New York, NY",14747,1474703,30559,SEA,"Seattle, WA",WA,1738,1734,-4,1748,2101,2059,2115,0,,0,381,401,373,1,2422,0,0,16,0,0,
2018,1,2,3,6,2018-02-03,B6,20409,B6,N635JB,264,14747,1474703,30559,SEA,"Seattle, WA",12478,1247805,31703,JFK,"New York, NY",NY,2150,2155,5,2215,534,559,540,0,,0,309,285,259,1,2422,,,,,,
2018,1,2,3,6,2018-02-03,B6,20409,B6,N784JB,406,12954,1295406,32575,LGB,"Long Beach, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,805,802,-3,811,1049,1049,1059,0,,0,164,177,158,1,965,,,,,,
2018,1,2,3,6,2018-02-03,B6,20409,B6,N644JB,407,14747,1474703,30559,SEA,"Seattle, WA",12954,1295406,32575,LGB,"Long Beach, CA",CA,1756,1743,-13,1754,2002,2028,2007,0,,0,152,144,128,1,965,,,,,,
2018,1,2,3,6,2018-02-03,B6,20409,B6,N809JB,498,14747,1474703,30559,SEA,"Seattle, WA",10721,1072102,30721,BOS,"Boston, MA",MA,2339,2359,20,13,738,749,745,0,,0,310,286,265,1,2496,,,,,,
2018,1,2,3,6,2018-02-03,B6,20409,B6,N644JB,1006,12954,1295406,32575,LGB,"Long Beach, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1431,1420,-11,1430,1649,1716,1655,0,,0,165,155,139,1,965,,,,,,
2018,1,2,3,6,2018-02-03,B6,20409,B6,N784JB,1007,14747,1474703,30559,SEA,"Seattle, WA",12954,1295406,32575,LGB,"Long Beach, CA",CA,1131,1145,14,1159,1403,1407,1408,0,,0,156,143,124,1,965,,,,,,
2018,1,2,4,7,2018-02-04,B6,20409,B6,N807JB,197,10721,1072102,30721,BOS,"Boston, MA",14747,1474703,30559,SEA,"Seattle, WA",WA,1921,1915,-6,1928,2231,2249,2240,0,,0,388,385,363,1,2496,,,,,,
2018,1,2,4,7,2018-02-04,B6,20409,B6,N821JB,263,12478,1247805,31703,JFK,"New York, NY",14747,1474703,30559,SEA,"Seattle, WA",WA,1738,1748,10,1809,2101,2059,2113,0,,0,381,385,352,1,2422,,,,,,
2018,1,2,4,7,2018-02-04,B6,20409,B6,N821JB,264,14747,1474703,30559,SEA,"Seattle, WA",12478,1247805,31703,JFK,"New York, NY",NY,2150,2159,9,2211,542,559,608,0,,0,309,309,271,1,2422,,,,,,
2018,1,2,4,7,2018-02-04,B6,20409,B6,N659JB,406,12954,1295406,32575,LGB,"Long Beach, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,805,757,-8,808,1026,1049,1036,0,,0,164,159,138,1,965,,,,,,
2018,1,2,4,7,2018-02-04,B6,20409,B6,N597JB,407,14747,1474703,30559,SEA,"Seattle, WA",12954,1295406,32575,LGB,"Long Beach, CA",CA,1756,1752,-4,1804,2006,2028,2009,0,,0,152,137,122,1,965,,,,,,
2018,1,2,4,7,2018-02-04,B6,20409,B6,N807JB,498,14747,1474703,30559,SEA,"Seattle, WA",10721,1072102,30721,BOS,"Boston, MA",MA,2339,2328,-11,2340,712,749,717,0,,0,310,289,272,1,2496,,,,,,
2018,1,2,4,7,2018-02-04,B6,20409,B6,N828JB,597,10721,1072102,30721,BOS,"Boston, MA",14747,1474703,30559,SEA,"Seattle, WA",WA,859,854,-5,910,1212,1226,1226,0,,0,387,392,362,1,2496,,,,,,
2018,1,2,4,7,2018-02-04,B6,20409,B6,N828JB,598,14747,1474703,30559,SEA,"Seattle, WA",10721,1072102,30721,BOS,"Boston, MA",MA,1316,1325,9,1339,2112,2126,2127,0,,0,310,302,273,1,2496,,,,,,
2018,1,2,4,7,2018-02-04,B6,20409,B6,N597JB,1006,12954,1295406,32575,LGB,"Long Beach, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1431,1426,-5,1436,1654,1716,1703,0,,0,165,157,138,1,965,,,,,,
2018,1,2,4,7,2018-02-04,B6,20409,B6,N659JB,1007,14747,1474703,30559,SEA,"Seattle, WA",12954,1295406,32575,LGB,"Long Beach, CA",CA,1131,1140,9,1208,1417,1407,1421,0,,0,156,161,129,1,965,,,,,,
2018,1,2,5,1,2018-02-05,B6,20409,B6,N561JB,197,10721,1072102,30721,BOS,"Boston, MA",14747,1474703,30559,SEA,"Seattle, WA",WA,1921,1919,-2,1948,2251,2249,2303,0,,0,388,404,363,1,2496,,,,,,
2018,1,2,5,1,2018-02-05,B6,20409,B6,N643JB,263,12478,1247805,31703,JFK,"New York, NY",14747,1474703,30559,SEA,"Seattle, WA",WA,1738,1734,-4,1754,2058,2059,2107,0,,0,381,393,364,1,2422,,,,,,
2018,1,2,5,1,2018-02-05,B6,20409,B6,N643JB,264,14747,1474703,30559,SEA,"Seattle, WA",12478,1247805,31703,JFK,"New York, NY",NY,2150,2150,0,2204,531,559,535,0,,0,309,285,267,1,2422,,,,,,
2018,1,2,5,1,2018-02-05,B6,20409,B6,N715JB,406,12954,1295406,32575,LGB,"Long Beach, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,805,924,79,935,1204,1049,1213,0,,0,164,169,149,1,965,4,0,5,0,75,
2018,1,2,5,1,2018-02-05,B6,20409,B6,N652JB,407,14747,1474703,30559,SEA,"Seattle, WA",12954,1295406,32575,LGB,"Long Beach, CA",CA,1756,1756,0,1812,2007,2028,2010,0,,0,152,134,115,1,965,,,,,,
2018,1,2,5,1,2018-02-05,B6,20409,B6,N561JB,498,14747,1474703,30559,SEA,"Seattle, WA",10721,1072102,30721,BOS,"Boston, MA",MA,2339,2344,5,2356,727,749,736,0,,0,310,292,271,1,2496,,,,,,
2018,1,2,5,1,2018-02-05,B6,20409,B6,N775JB,597,10721,1072102,30721,BOS,"Boston, MA",14747,1474703,30559,SEA,"Seattle, WA",WA,859,855,-4,908,1211,1226,1223,0,,0,387,388,363,1,2496,,,,,,
2018,1,2,5,1,2018-02-05,B6,20409,B6,N775JB,598,14747,1474703,30559,SEA,"Seattle, WA",10721,1072102,30721,BOS,"Boston, MA",MA,1316,1318,2,1332,2102,2126,2107,0,,0,310,289,270,1,2496,,,,,,
2018,1,2,5,1,2018-02-05,B6,20409,B6,N652JB,1006,12954,1295406,32575,LGB,"Long Beach, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1431,1432,1,1444,1714,1716,1719,0,,0,165,167,150,1,965,,,,,,
2018,1,2,5,1,2018-02-05,B6,20409,B6,N715JB,1007,14747,1474703,30559,SEA,"Seattle, WA",12954,1295406,32575,LGB,"Long Beach, CA",CA,1131,1303,92,1323,1521,1407,1524,0,,0,156,141,118,1,965,8,0,0,0,69,
2018,1,2,6,2,2018-02-06,B6,20409,B6,N643JB,263,12478,1247805,31703,JFK,"New York, NY",14747,1474703,30559,SEA,"Seattle, WA",WA,1738,1801,23,1813,2110,2059,2116,0,,0,381,375,357,1,2422,17,0,0,0,0,
2018,1,2,6,2,2018-02-06,B6,20409,B6,N643JB,264,14747,1474703,30559,SEA,"Seattle, WA",12478,1247805,31703,JFK,"New York, NY",NY,2150,2203,13,2220,543,559,546,0,,0,309,283,263,1,2422,,,,,,
2018,1,2,6,2,2018-02-06,B6,20409,B6,N625JB,406,12954,1295406,32575,LGB,"Long Beach, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,805,757,-8,806,1039,1049,1051,0,,0,164,174,153,1,965,,,,,,
2018,1,2,6,2,2018-02-06,B6,20409,B6,N807JB,407,14747,1474703,30559,SEA,"Seattle, WA",12954,1295406,32575,LGB,"Long Beach, CA",CA,1756,1748,-8,1801,2004,2028,2015,0,,0,152,147,123,1,965,,,,,,
2018,1,2,6,2,2018-02-06,B6,20409,B6,N561JB,597,10721,1072102,30721,BOS,"Boston, MA",14747,1474703,30559,SEA,"Seattle, WA",WA,859,912,13,930,1235,1226,1242,0,,0,387,390,365,1,2496,13,0,3,0,0,
2018,1,2,6,2,2018-02-06,B6,20409,B6,N561JB,598,14747,1474703,30559,SEA,"Seattle, WA",10721,1072102,30721,BOS,"Boston, MA",MA,1316,1523,127,1549,2324,2126,2337,0,,0,310,314,275,1,2496,0,111,4,0,16,
2018,1,2,6,2,2018-02-06,B6,20409,B6,N807JB,1006,12954,1295406,32575,LGB,"Long Beach, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1431,1425,-6,1436,1658,1716,1701,0,,0,165,156,142,1,965,,,,,,
2018,1,2,6,2,2018-02-06,B6,20409,B6,N625JB,1007,14747,1474703,30559,SEA,"Seattle, WA",12954,1295406,32575,LGB,"Long Beach, CA",CA,1131,1136,5,1150,1350,1407,1401,0,,0,156,145,120,1,965,,,,,,
2018,1,2,7,3,2018-02-07,B6,20409,B6,N760JB,263,12478,1247805,31703,JFK,"New York, NY",14747,1474703,30559,SEA,"Seattle, WA",WA,1738,1737,-1,1827,2135,2059,2144,0,,0,381,427,368,1,2422,0,0,45,0,0,
2018,1,2,7,3,2018-02-07,B6,20409,B6,N760JB,264,14747,1474703,30559,SEA,"Seattle, WA",12478,1247805,31703,JFK,"New York, NY",NY,2150,2232,42,2244,605,559,611,0,,0,309,279,261,1,2422,,,,,,
2018,1,2,7,3,2018-02-07,B6,20409,B6,N729JB,406,12954,1295406,32575,LGB,"Long Beach, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,805,1011,126,1023,1242,1049,1251,0,,0,164,160,139,1,965,122,0,0,0,0,
