,index,CA,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS,date_time,hour,entries_offset,exits_offset,hourly_entries,hourly_exits
117318,52439,N075,R111,01-05-00,23 ST,CE,IND,05/31/2018,20:00:00,REGULAR,262366,1359347712.0,2018-05-31 20:00:00,20,262366,1359347712.0,0.0,0.0
117319,52440,N075,R111,01-05-00,23 ST,CE,IND,06/01/2018,00:00:00,REGULAR,262366,1359347712.0,2018-06-01 00:00:00,0,262366,1359347712.0,0.0,0.0
117320,52441,N075,R111,01-05-00,23 ST,CE,IND,06/01/2018,04:00:00,REGULAR,262366,1359347712.0,2018-06-01 04:00:00,4,262366,1359347712.0,0.0,0.0
117321,52442,N075,R111,01-05-00,23 ST,CE,IND,06/01/2018,08:00:00,REGULAR,262366,1359347712.0,2018-06-01 08:00:00,8,262366,1359347712.0,0.0,0.0
117322,52443,N075,R111,01-05-00,23 ST,CE,IND,06/01/2018,12:00:00,REGULAR,262366,1359347712.0,2018-06-01 12:00:00,12,262366,1359347712.0,0.0,0.0
117323,52444,N075,R111,01-05-00,23 ST,CE,IND,06/01/2018,16:00:00,REGULAR,262366,1359347712.0,2018-06-01 16:00:00,16,262366,1359347712.0,0.0,0.0
117324,52445,N075,R111,01-05-00,23 ST,CE,IND,06/01/2018,20:00:00,REGULAR,262366,1359347712.0,2018-06-01 20:00:00,20,,,,
117325,52987,N075,R111,01-05-01,23 ST,CE,IND,04/28/2018,00:00:00,REGULAR,6,1166.0,2018-04-28 00:00:00,0,6,1166.0,0.0,0.0
117326,52988,N075,R111,01-05-01,23 ST,CE,IND,04/28/2018,04:00:00,REGULAR,6,1166.0,2018-04-28 04:00:00,4,6,1166.0,0.0,0.0
117327,52989,N075,R111,01-05-01,23 ST,CE,IND,04/28/2018,08:00:00,REGULAR,6,1166.0,2018-04-28 08:00:00,8,6,1166.0,0.0,0.0
117328,52990,N075,R111,01-05-01,23 ST,CE,IND,04/28/2018,12:00:00,REGULAR,6,1166.0,2018-04-28 12:00:00,12,6,1166.0,0.0,0.0
117329,52991,N075,R111,01-05-01,23 ST,CE,IND,04/28/2018,16:00:00,REGULAR,6,1166.0,2018-04-28 16:00:00,16,6,1166.0,0.0,0.0
117330,52992,N075,R111,01-05-01,23 ST,CE,IND,04/28/2018,20:00:00,REGULAR,6,1166.0,2018-04-28 20:00:00,20,6,1166.0,0.0,0.0
117331,52993,N075,R111,01-05-01,23 ST,CE,IND,04/29/2018,00:00:00,REGULAR,6,1166.0,2018-04-29 00:00:00,0,6,1166.0,0.0,0.0
117332,52994,N075,R111,01-05-01,23 ST,CE,IND,04/29/2018,04:00:00,REGULAR,6,1166.0,2018-04-29 04:00:00,4,6,1166.0,0.0,0.0
117333,52995,N075,R111,01-05-01,23 ST,CE,IND,04/29/2018,08:00:00,REGULAR,6,1166.0,2018-04-29 08:00:00,8,6,1167.0,0.0,1.0
117334,52996,N075,R111,01-05-01,23 ST,CE,IND,04/29/2018,12:00:00,REGULAR,6,1167.0,2018-04-29 12:00:00,12,6,1167.0,0.0,0.0
117335,52997,N075,R111,01-05-01,23 ST,CE,IND,04/29/2018,16:00:00,REGULAR,6,1167.0,2018-04-29 16:00:00,16,6,1167.0,0.0,0.0
117336,52998,N075,R111,01-05-01,23 ST,CE,IND,04/29/2018,20:00:00,REGULAR,6,1167.0,2018-04-29 20:00:00,20,6,1167.0,0.0,0.0
117337,52999,N075,R111,01-05-01,23 ST,CE,IND,04/30/2018,00:00:00,REGULAR,6,1167.0,2018-04-30 00:00:00,0,6,1167.0,0.0,0.0
117338,53000,N075,R111,01-05-01,23 ST,CE,IND,04/30/2018,04:00:00,REGULAR,6,1167.0,2018-04-30 04:00:00,4,6,1167.0,0.0,0.0
117339,53001,N075,R111,01-05-01,23 ST,CE,IND,04/30/2018,08:00:00,REGULAR,6,1167.0,2018-04-30 08:00:00,8,6,1167.0,0.0,0.0
117340,53002,N075,R111,01-05-01,23 ST,CE,IND,04/30/2018,12:00:00,REGULAR,6,1167.0,2018-04-30 12:00:00,12,6,1167.0,0.0,0.0
117341,53003,N075,R111,01-05-01,23 ST,CE,IND,04/30/2018,16:00:00,REGULAR,6,1167.0,2018-04-30 16:00:00,16,6,1167.0,0.0,0.0
117342,53004,N075,R111,01-05-01,23 ST,CE,IND,04/30/2018,20:00:00,REGULAR,6,1167.0,2018-04-30 20:00:00,20,6,1167.0,0.0,0.0
117343,53005,N075,R111,01-05-01,23 ST,CE,IND,05/01/2018,00:00:00,REGULAR,6,1167.0,2018-05-01 00:00:00,0,6,1167.0,0.0,0.0
117344,53006,N075,R111,01-05-01,23 ST,CE,IND,05/01/2018,04:00:00,REGULAR,6,1167.0,2018-05-01 04:00:00,4,6,1167.0,0.0,0.0
117345,53007,N075,R111,01-05-01,23 ST,CE,IND,05/01/2018,08:00:00,REGULAR,6,1167.0,2018-05-01 08:00:00,8,6,1167.0,0.0,0.0
117346,53008,N075,R111,01-05-01,23 ST,CE,IND,05/01/2018,12:00:00,REGULAR,6,1167.0,2018-05-01 12:00:00,12,6,1167.0,0.0,0.0
117347,53009,N075,R111,01-05-01,23 ST,CE,IND,05/01/2018,16:00:00,REGULAR,6,1167.0,2018-05-01 16:00:00,16,6,1167.0,0.0,0.0
117348,53010,N075,R111,01-05-01,23 ST,CE,IND,05/01/2018,20:00:00,REGULAR,6,1167.0,2018-05-01 20:00:00,20,6,1167.0,0.0,0.0
117349,53011,N075,R111,01-05-01,23 ST,CE,IND,05/02/2018,00:00:00,REGULAR,6,1167.0,2018-05-02 00:00:00,0,6,1167.0,0.0,0.0
117350,53012,N075,R111,01-05-01,23 ST,CE,IND,05/02/2018,04:00:00,REGULAR,6,1167.0,2018-05-02 04:00:00,4,6,1167.0,0.0,0.0
117351,53013,N075,R111,01-05-01,23 ST,CE,IND,05/02/2018,08:00:00,REGULAR,6,1167.0,2018-05-02 08:00:00,8,6,1167.0,0.0,0.0
117352,53014,N075,R111,01-05-01,23 ST,CE,IND,05/02/2018,12:00:00,REGULAR,6,1167.0,2018-05-02 12:00:00,12,6,1167.0,0.0,0.0
117353,53015,N075,R111,01-05-01,23 ST,CE,IND,05/02/2018,16:00:00,REGULAR,6,1167.0,2018-05-02 16:00:00,16,6,1167.0,0.0,0.0
117354,53016,N075,R111,01-05-01,23 ST,CE,IND,05/02/2018,20:00:00,REGULAR,6,1167.0,2018-05-02 20:00:00,20,6,1167.0,0.0,0.0
117355,53017,N075,R111,01-05-01,23 ST,CE,IND,05/03/2018,00:00:00,REGULAR,6,1167.0,2018-05-03 00:00:00,0,6,1167.0,0.0,0.0
117356,53018,N075,R111,01-05-01,23 ST,CE,IND,05/03/2018,04:00:00,REGULAR,6,1167.0,2018-05-03 04:00:00,4,6,1167.0,0.0,0.0
117357,53019,N075,R111,01-05-01,23 ST,CE,IND,05/03/2018,08:00:00,REGULAR,6,1167.0,2018-05-03 08:00:00,8,6,1167.0,0.0,0.0
117358,53020,N075,R111,01-05-01,23 ST,CE,IND,05/03/2018,12:00:00,REGULAR,6,1167.0,2018-05-03 12:00:00,12,6,1167.0,0.0,0.0
117359,53021,N075,R111,01-05-01,23 ST,CE,IND,05/03/2018,16:00:00,REGULAR,6,1167.0,2018-05-03 16:00:00,16,6,1167.0,0.0,0.0
117360,53022,N075,R111,01-05-01,23 ST,CE,IND,05/03/2018,20:00:00,REGULAR,6,1167.0,2018-05-03 20:00:00,20,6,1167.0,0.0,0.0
117361,53023,N075,R111,01-05-01,23 ST,CE,IND,05/04/2018,00:00:00,REGULAR,6,1167.0,2018-05-04 00:00:00,0,6,1167.0,0.0,0.0
117362,53024,N075,R111,01-05-01,23 ST,CE,IND,05/04/2018,04:00:00,REGULAR,6,1167.0,2018-05-04 04:00:00,4,6,1167.0,0.0,0.0
117363,53025,N075,R111,01-05-01,23 ST,CE,IND,05/04/2018,08:00:00,REGULAR,6,1167.0,2018-05-04 08:00:00,8,6,1167.0,0.0,0.0
117364,53026,N075,R111,01-05-01,23 ST,CE,IND,05/04/2018,12:00:00,REGULAR,6,1167.0,2018-05-04 12:00:00,12,6,1167.0,0.0,0.0
117365,53027,N075,R111,01-05-01,23 ST,CE,IND,05/04/2018,16:00:00,REGULAR,6,1167.0,2018-05-04 16:00:00,16,6,1167.0,0.0,0.0
117366,53028,N075,R111,01-05-01,23 ST,CE,IND,05/04/2018,20:00:00,REGULAR,6,1167.0,2018-05-04 20:00:00,20,6,1167.0,0.0,0.0
117367,52759,N075,R111,01-05-01,23 ST,CE,IND,05/05/2018,00:00:00,REGULAR,6,1167.0,2018-05-05 00:00:00,0,6,1167.0,0.0,0.0
117368,52760,N075,R111,01-05-01,23 ST,CE,IND,05/05/2018,04:00:00,REGULAR,6,1167.0,2018-05-05 04:00:00,4,6,1167.0,0.0,0.0
117369,52761,N075,R111,01-05-01,23 ST,CE,IND,05/05/2018,08:00:00,REGULAR,6,1167.0,2018-05-05 08:00:00,8,6,1169.0,0.0,2.0
117370,52762,N075,R111,01-05-01,23 ST,CE,IND,05/05/2018,12:00:00,REGULAR,6,1169.0,2018-05-05 12:00:00,12,6,1169.0,0.0,0.0
117371,52763,N075,R111,01-05-01,23 ST,CE,IND,05/05/2018,16:00:00,REGULAR,6,1169.0,2018-05-05 16:00:00,16,6,1169.0,0.0,0.0
117372,52764,N075,R111,01-05-01,23 ST,CE,IND,05/05/2018,20:00:00,REGULAR,6,1169.0,2018-05-05 20:00:00,20,6,1169.0,0.0,0.0
117373,52765,N075,R111,01-05-01,23 ST,CE,IND,05/06/2018,00:00:00,REGULAR,6,1169.0,2018-05-06 00:00:00,0,6,1169.0,0.0,0.0
117374,52766,N075,R111,01-05-01,23 ST,CE,IND,05/06/2018,04:00:00,REGULAR,6,1169.0,2018-05-06 04:00:00,4,6,1169.0,0.0,0.0
117375,52767,N075,R111,01-05-01,23 ST,CE,IND,05/06/2018,08:00:00,REGULAR,6,1169.0,2018-05-06 08:00:00,8,6,1169.0,0.0,0.0
117376,52768,N075,R111,01-05-01,23 ST,CE,IND,05/06/2018,12:00:00,REGULAR,6,1169.0,2018-05-06 12:00:00,12,6,1169.0,0.0,0.0
117377,52769,N075,R111,01-05-01,23 ST,CE,IND,05/06/2018,16:00:00,REGULAR,6,1169.0,2018-05-06 16:00:00,16,6,1169.0,0.0,0.0
117378,52770,N075,R111,01-05-01,23 ST,CE,IND,05/06/2018,20:00:00,REGULAR,6,1169.0,2018-05-06 20:00:00,20,6,1169.0,0.0,0.0
117379,52771,N075,R111,01-05-01,23 ST,CE,IND,05/07/2018,00:00:00,REGULAR,6,1169.0,2018-05-07 00:00:00,0,6,1169.0,0.0,0.0
117380,52772,N075,R111,01-05-01,23 ST,CE,IND,05/07/2018,04:00:00,REGULAR,6,1169.0,2018-05-07 04:00:00,4,6,1169.0,0.0,0.0
117381,52773,N075,R111,01-05-01,23 ST,CE,IND,05/07/2018,08:00:00,REGULAR,6,1169.0,2018-05-07 08:00:00,8,6,1169.0,0.0,0.0
117382,52774,N075,R111,01-05-01,23 ST,CE,IND,05/07/2018,12:00:00,REGULAR,6,1169.0,2018-05-07 12:00:00,12,6,1169.0,0.0,0.0
117383,52775,N075,R111,01-05-01,23 ST,CE,IND,05/07/2018,16:00:00,REGULAR,6,1169.0,2018-05-07 16:00:00,16,6,1169.0,0.0,0.0
117384,52776,N075,R111,01-05-01,23 ST,CE,IND,05/07/2018,20:00:00,REGULAR,6,1169.0,2018-05-07 20:00:00,20,6,1169.0,0.0,0.0
117385,52777,N075,R111,01-05-01,23 ST,CE,IND,05/08/2018,00:00:00,REGULAR,6,1169.0,2018-05-08 00:00:00,0,6,1169.0,0.0,0.0
117386,52778,N075,R111,01-05-01,23 ST,CE,IND,05/08/2018,04:00:00,REGULAR,6,1169.0,2018-05-08 04:00:00,4,6,1169.0,0.0,0.0
117387,52779,N075,R111,01-05-01,23 ST,CE,IND,05/08/2018,08:00:00,REGULAR,6,1169.0,2018-05-08 08:00:00,8,6,1169.0,0.0,0.0
117388,52780,N075,R111,01-05-01,23 ST,CE,IND,05/08/2018,12:00:00,REGULAR,6,1169.0,2018-05-08 12:00:00,12,6,1169.0,0.0,0.0
117389,52781,N075,R111,01-05-01,23 ST,CE,IND,05/08/2018,16:00:00,REGULAR,6,1169.0,2018-05-08 16:00:00,16,6,1169.0,0.0,0.0
117390,52782,N075,R111,01-05-01,23 ST,CE,IND,05/08/2018,20:00:00,REGULAR,6,1169.0,2018-05-08 20:00:00,20,6,1169.0,0.0,0.0
117391,52783,N075,R111,01-05-01,23 ST,CE,IND,05/09/2018,00:00:00,REGULAR,6,1169.0,2018-05-09 00:00:00,0,6,1169.0,0.0,0.0
117392,52784,N075,R111,01-05-01,23 ST,CE,IND,05/09/2018,04:00:00,REGULAR,6,1169.0,2018-05-09 04:00:00,4,6,1169.0,0.0,0.0
117393,52785,N075,R111,01-05-01,23 ST,CE,IND,05/09/2018,08:00:00,REGULAR,6,1169.0,2018-05-09 08:00:00,8,6,1169.0,0.0,0.0
117394,52786,N075,R111,01-05-01,23 ST,CE,IND,05/09/2018,12:00:00,REGULAR,6,1169.0,2018-05-09 12:00:00,12,6,1169.0,0.0,0.0
117395,52787,N075,R111,01-05-01,23 ST,CE,IND,05/09/2018,16:00:00,REGULAR,6,1169.0,2018-05-09 16:00:00,16,6,1169.0,0.0,0.0
117396,52788,N075,R111,01-05-01,23 ST,CE,IND,05/09/2018,20:00:00,REGULAR,6,1169.0,2018-05-09 20:00:00,20,6,1169.0,0.0,0.0
117397,52789,N075,R111,01-05-01,23 ST,CE,IND,05/10/2018,00:00:00,REGULAR,6,1169.0,2018-05-10 00:00:00,0,6,1169.0,0.0,0.0
117398,52790,N075,R111,01-05-01,23 ST,CE,IND,05/10/2018,04:00:00,REGULAR,6,1169.0,2018-05-10 04:00:00,4,6,1169.0,0.0,0.0
117399,52791,N075,R111,01-05-01,23 ST,CE,IND,05/10/2018,08:00:00,REGULAR,6,1169.0,2018-05-10 08:00:00,8,6,1169.0,0.0,0.0
117400,52792,N075,R111,01-05-01,23 ST,CE,IND,05/10/2018,12:00:00,REGULAR,6,1169.0,2018-05-10 12:00:00,12,6,1169.0,0.0,0.0
117401,52793,N075,R111,01-05-01,23 ST,CE,IND,05/10/2018,16:00:00,REGULAR,6,1169.0,2018-05-10 16:00:00,16,6,1169.0,0.0,0.0
117402,52794,N075,R111,01-05-01,23 ST,CE,IND,05/10/2018,20:00:00,REGULAR,6,1169.0,2018-05-10 20:00:00,20,6,1169.0,0.0,0.0
117403,52795,N075,R111,01-05-01,23 ST,CE,IND,05/11/2018,00:00:00,REGULAR,6,1169.0,2018-05-11 00:00:00,0,6,1169.0,0.0,0.0
117404,52796,N075,R111,01-05-01,23 ST,CE,IND,05/11/2018,04:00:00,REGULAR,6,1169.0,2018-05-11 04:00:00,4,6,1169.0,0.0,0.0
117405,52797,N075,R111,01-05-01,23 ST,CE,IND,05/11/2018,08:00:00,REGULAR,6,1169.0,2018-05-11 08:00:00,8,6,1169.0,0.0,0.0
117406,52798,N075,R111,01-05-01,23 ST,CE,IND,05/11/2018,12:00:00,REGULAR,6,1169.0,2018-05-11 12:00:00,12,6,1169.0,0.0,0.0
117407,52799,N075,R111,01-05-01,23 ST,CE,IND,05/11/2018,16:00:00,REGULAR,6,1169.0,2018-05-11 16:00:00,16,6,1169.0,0.0,0.0
117408,52800,N075,R111,01-05-01,23 ST,CE,IND,05/11/2018,20:00:00,REGULAR,6,1169.0,2018-05-11 20:00:00,20,6,1169.0,0.0,0.0
117409,52687,N075,R111,01-05-01,23 ST,CE,IND,05/12/2018,00:00:00,REGULAR,6,1169.0,2018-05-12 00:00:00,0,6,1169.0,0.0,0.0
117410,52688,N075,R111,01-05-01,23 ST,CE,IND,05/12/2018,04:00:00,REGULAR,6,1169.0,2018-05-12 04:00:00,4,6,1169.0,0.0,0.0
117411,52689,N075,R111,01-05-01,23 ST,CE,IND,05/12/2018,08:00:00,REGULAR,6,1169.0,2018-05-12 08:00:00,8,6,1169.0,0.0,0.0
117412,52690,N075,R111,01-05-01,23 ST,CE,IND,05/12/2018,12:00:00,REGULAR,6,1169.0,2018-05-12 12:00:00,12,6,1169.0,0.0,0.0
117413,52691,N075,R111,01-05-01,23 ST,CE,IND,05/12/2018,16:00:00,REGULAR,6,1169.0,2018-05-12 16:00:00,16,6,1169.0,0.0,0.0
117414,52692,N075,R111,01-05-01,23 ST,CE,IND,05/12/2018,20:00:00,REGULAR,6,1169.0,2018-05-12 20:00:00,20,6,1169.0,0.0,0.0
117415,52693,N075,R111,01-05-01,23 ST,CE,IND,05/13/2018,00:00:00,REGULAR,6,1169.0,2018-05-13 00:00:00,0,6,1169.0,0.0,0.0
117416,52694,N075,R111,01-05-01,23 ST,CE,IND,05/13/2018,04:00:00,REGULAR,6,1169.0,2018-05-13 04:00:00,4,6,1169.0,0.0,0.0
117417,52695,N075,R111,01-05-01,23 ST,CE,IND,05/13/2018,08:00:00,REGULAR,6,1169.0,2018-05-13 08:00:00,8,6,1169.0,0.0,0.0
117418,52696,N075,R111,01-05-01,23 ST,CE,IND,05/13/2018,12:00:00,REGULAR,6,1169.0,2018-05-13 12:00:00,12,6,1169.0,0.0,0.0
117419,52697,N075,R111,01-05-01,23 ST,CE,IND,05/13/2018,16:00:00,REGULAR,6,1169.0,2018-05-13 16:00:00,16,6,1169.0,0.0,0.0
117420,52698,N075,R111,01-05-01,23 ST,CE,IND,05/13/2018,20:00:00,REGULAR,6,1169.0,2018-05-13 20:00:00,20,6,1169.0,0.0,0.0
117421,52699,N075,R111,01-05-01,23 ST,CE,IND,05/14/2018,00:00:00,REGULAR,6,1169.0,2018-05-14 00:00:00,0,6,1169.0,0.0,0.0
117422,52700,N075,R111,01-05-01,23 ST,CE,IND,05/14/2018,04:00:00,REGULAR,6,1169.0,2018-05-14 04:00:00,4,6,1169.0,0.0,0.0
117423,52701,N075,R111,01-05-01,23 ST,CE,IND,05/14/2018,08:00:00,REGULAR,6,1169.0,2018-05-14 08:00:00,8,6,1169.0,0.0,0.0
117424,52702,N075,R111,01-05-01,23 ST,CE,IND,05/14/2018,12:00:00,REGULAR,6,1169.0,2018-05-14 12:00:00,12,6,1169.0,0.0,0.0
117425,52703,N075,R111,01-05-01,23 ST,CE,IND,05/14/2018,16:00:00,REGULAR,6,1169.0,2018-05-14 16:00:00,16,6,1169.0,0.0,0.0
117426,52704,N075,R111,01-05-01,23 ST,CE,IND,05/14/2018,20:00:00,REGULAR,6,1169.0,2018-05-14 20:00:00,20,6,1169.0,0.0,0.0
117427,52705,N075,R111,01-05-01,23 ST,CE,IND,05/15/2018,00:00:00,REGULAR,6,1169.0,2018-05-15 00:00:00,0,6,1169.0,0.0,0.0
117428,52706,N075,R111,01-05-01,23 ST,CE,IND,05/15/2018,04:00:00,REGULAR,6,1169.0,2018-05-15 04:00:00,4,6,1169.0,0.0,0.0
117429,52707,N075,R111,01-05-01,23 ST,CE,IND,05/15/2018,08:00:00,REGULAR,6,1169.0,2018-05-15 08:00:00,8,6,1169.0,0.0,0.0
117430,52708,N075,R111,01-05-01,23 ST,CE,IND,05/15/2018,12:00:00,REGULAR,6,1169.0,2018-05-15 12:00:00,12,6,1169.0,0.0,0.0
117431,52709,N075,R111,01-05-01,23 ST,CE,IND,05/15/2018,16:00:00,REGULAR,6,1169.0,2018-05-15 16:00:00,16,6,1169.0,0.0,0.0
117432,52710,N075,R111,01-05-01,23 ST,CE,IND,05/15/2018,20:00:00,REGULAR,6,1169.0,2018-05-15 20:00:00,20,6,1169.0,0.0,0.0
117433,52711,N075,R111,01-05-01,23 ST,CE,IND,05/16/2018,00:00:00,REGULAR,6,1169.0,2018-05-16 00:00:00,0,6,1169.0,0.0,0.0
117434,52712,N075,R111,01-05-01,23 ST,CE,IND,05/16/2018,04:00:00,REGULAR,6,1169.0,2018-05-16 04:00:00,4,6,1169.0,0.0,0.0
117435,52713,N075,R111,01-05-01,23 ST,CE,IND,05/16/2018,08:00:00,REGULAR,6,1169.0,2018-05-16 08:00:00,8,6,1169.0,0.0,0.0
117436,52714,N075,R111,01-05-01,23 ST,CE,IND,05/16/2018,12:00:00,REGULAR,6,1169.0,2018-05-16 12:00:00,12,6,1169.0,0.0,0.0
117437,52715,N075,R111,01-05-01,23 ST,CE,IND,05/16/2018,16:00:00,REGULAR,6,1169.0,2018-05-16 16:00:00,16,6,1169.0,0.0,0.0
117438,52716,N075,R111,01-05-01,23 ST,CE,IND,05/16/2018,20:00:00,REGULAR,6,1169.0,2018-05-16 20:00:00,20,6,1169.0,0.0,0.0
117439,52717,N075,R111,01-05-01,23 ST,CE,IND,05/17/2018,00:00:00,REGULAR,6,1169.0,2018-05-17 00:00:00,0,6,1169.0,0.0,0.0
117440,52718,N075,R111,01-05-01,23 ST,CE,IND,05/17/2018,04:00:00,REGULAR,6,1169.0,2018-05-17 04:00:00,4,6,1169.0,0.0,0.0
117441,52719,N075,R111,01-05-01,23 ST,CE,IND,05/17/2018,08:00:00,REGULAR,6,1169.0,2018-05-17 08:00:00,8,6,1169.0,0.0,0.0
117442,52720,N075,R111,01-05-01,23 ST,CE,IND,05/17/2018,12:00:00,REGULAR,6,1169.0,2018-05-17 12:00:00,12,6,1169.0,0.0,0.0
117443,52721,N075,R111,01-05-01,23 ST,CE,IND,05/17/2018,16:00:00,REGULAR,6,1169.0,2018-05-17 16:00:00,16,6,1169.0,0.0,0.0
117444,52722,N075,R111,01-05-01,23 ST,CE,IND,05/17/2018,20:00:00,REGULAR,6,1169.0,2018-05-17 20:00:00,20,6,1169.0,0.0,0.0
117445,52723,N075,R111,01-05-01,23 ST,CE,IND,05/18/2018,00:00:00,REGULAR,6,1169.0,2018-05-18 00:00:00,0,6,1169.0,0.0,0.0
117446,52724,N075,R111,01-05-01,23 ST,CE,IND,05/18/2018,04:00:00,REGULAR,6,1169.0,2018-05-18 04:00:00,4,6,1169.0,0.0,0.0
117447,52725,N075,R111,01-05-01,23 ST,CE,IND,05/18/2018,08:00:00,REGULAR,6,1169.0,2018-05-18 08:00:00,8,6,1169.0,0.0,0.0
117448,52726,N075,R111,01-05-01,23 ST,CE,IND,05/18/2018,12:00:00,REGULAR,6,1169.0,2018-05-18 12:00:00,12,6,1169.0,0.0,0.0
117449,52727,N075,R111,01-05-01,23 ST,CE,IND,05/18/2018,16:00:00,REGULAR,6,1169.0,2018-05-18 16:00:00,16,6,1169.0,0.0,0.0
117450,52728,N075,R111,01-05-01,23 ST,CE,IND,05/18/2018,20:00:00,REGULAR,6,1169.0,2018-05-18 20:00:00,20,6,1169.0,0.0,0.0
117451,53046,N075,R111,01-05-01,23 ST,CE,IND,05/19/2018,00:00:00,REGULAR,6,1169.0,2018-05-19 00:00:00,0,6,1169.0,0.0,0.0
117452,53047,N075,R111,01-05-01,23 ST,CE,IND,05/19/2018,04:00:00,REGULAR,6,1169.0,2018-05-19 04:00:00,4,6,1169.0,0.0,0.0
117453,53048,N075,R111,01-05-01,23 ST,CE,IND,05/19/2018,08:00:00,REGULAR,6,1169.0,2018-05-19 08:00:00,8,6,1169.0,0.0,0.0
117454,53049,N075,R111,01-05-01,23 ST,CE,IND,05/19/2018,12:00:00,REGULAR,6,1169.0,2018-05-19 12:00:00,12,6,1169.0,0.0,0.0
117455,53050,N075,R111,01-05-01,23 ST,CE,IND,05/19/2018,16:00:00,REGULAR,6,1169.0,2018-05-19 16:00:00,16,6,1169.0,0.0,0.0
117456,53051,N075,R111,01-05-01,23 ST,CE,IND,05/19/2018,20:00:00,REGULAR,6,1169.0,2018-05-19 20:00:00,20,6,1169.0,0.0,0.0
117457,53052,N075,R111,01-05-01,23 ST,CE,IND,05/20/2018,00:00:00,REGULAR,6,1169.0,2018-05-20 00:00:00,0,6,1169.0,0.0,0.0
117458,53053,N075,R111,01-05-01,23 ST,CE,IND,05/20/2018,04:00:00,REGULAR,6,1169.0,2018-05-20 04:00:00,4,6,1169.0,0.0,0.0
117459,53054,N075,R111,01-05-01,23 ST,CE,IND,05/20/2018,08:00:00,REGULAR,6,1169.0,2018-05-20 08:00:00,8,6,1169.0,0.0,0.0
117460,53055,N075,R111,01-05-01,23 ST,CE,IND,05/20/2018,12:00:00,REGULAR,6,1169.0,2018-05-20 12:00:00,12,6,1169.0,0.0,0.0
117461,53056,N075,R111,01-05-01,23 ST,CE,IND,05/20/2018,16:00:00,REGULAR,6,1169.0,2018-05-20 16:00:00,16,6,1169.0,0.0,0.0
117462,53057,N075,R111,01-05-01,23 ST,CE,IND,05/20/2018,20:00:00,REGULAR,6,1169.0,2018-05-20 20:00:00,20,6,1169.0,0.0,0.0
117463,53058,N075,R111,01-05-01,23 ST,CE,IND,05/21/2018,00:00:00,REGULAR,6,1169.0,2018-05-21 00:00:00,0,6,1169.0,0.0,0.0
117464,53059,N075,R111,01-05-01,23 ST,CE,IND,05/21/2018,04:00:00,REGULAR,6,1169.0,2018-05-21 04:00:00,4,6,1169.0,0.0,0.0
117465,53060,N075,R111,01-05-01,23 ST,CE,IND,05/21/2018,08:00:00,REGULAR,6,1169.0,2018-05-21 08:00:00,8,6,1169.0,0.0,0.0
117466,53061,N075,R111,01-05-01,23 ST,CE,IND,05/21/2018,12:00:00,REGULAR,6,1169.0,2018-05-21 12:00:00,12,6,1169.0,0.0,0.0
117467,53062,N075,R111,01-05-01,23 ST,CE,IND,05/21/2018,16:00:00,REGULAR,6,1169.0,2018-05-21 16:00:00,16,6,1169.0,0.0,0.0
117468,53063,N075,R111,01-05-01,23 ST,CE,IND,05/21/2018,20:00:00,REGULAR,6,1169.0,2018-05-21 20:00:00,20,6,1169.0,0.0,0.0
117469,53064,N075,R111,01-05-01,23 ST,CE,IND,05/22/2018,00:00:00,REGULAR,6,1169.0,2018-05-22 00:00:00,0,6,1169.0,0.0,0.0
117470,53065,N075,R111,01-05-01,23 ST,CE,IND,05/22/2018,04:00:00,REGULAR,6,1169.0,2018-05-22 04:00:00,4,6,1169.0,0.0,0.0
117471,53066,N075,R111,01-05-01,23 ST,CE,IND,05/22/2018,08:00:00,REGULAR,6,1169.0,2018-05-22 08:00:00,8,6,1169.0,0.0,0.0
117472,53067,N075,R111,01-05-01,23 ST,CE,IND,05/22/2018,12:00:00,REGULAR,6,1169.0,2018-05-22 12:00:00,12,6,1169.0,0.0,0.0
117473,53068,N075,R111,01-05-01,23 ST,CE,IND,05/22/2018,16:00:00,REGULAR,6,1169.0,2018-05-22 16:00:00,16,6,1169.0,0.0,0.0
117474,53069,N075,R111,01-05-01,23 ST,CE,IND,05/22/2018,20:00:00,REGULAR,6,1169.0,2018-05-22 20:00:00,20,6,1169.0,0.0,0.0
117475,53070,N075,R111,01-05-01,23 ST,CE,IND,05/23/2018,00:00:00,REGULAR,6,1169.0,2018-05-23 00:00:00,0,6,1169.0,0.0,0.0
117476,53071,N075,R111,01-05-01,23 ST,CE,IND,05/23/2018,04:00:00,REGULAR,6,1169.0,2018-05-23 04:00:00,4,6,1169.0,0.0,0.0
117477,53072,N075,R111,01-05-01,23 ST,CE,IND,05/23/2018,08:00:00,REGULAR,6,1169.0,2018-05-23 08:00:00,8,6,1169.0,0.0,0.0
117478,53073,N075,R111,01-05-01,23 ST,CE,IND,05/23/2018,12:00:00,REGULAR,6,1169.0,2018-05-23 12:00:00,12,6,1169.0,0.0,0.0
117479,53074,N075,R111,01-05-01,23 ST,CE,IND,05/23/2018,16:00:00,REGULAR,6,1169.0,2018-05-23 16:00:00,16,6,1169.0,0.0,0.0
117480,53075,N075,R111,01-05-01,23 ST,CE,IND,05/23/2018,20:00:00,REGULAR,6,1169.0,2018-05-23 20:00:00,20,6,1169.0,0.0,0.0
